"word","definition"
"Olika"," a.: Fiviliviliana, safelika, olaka, - t.i.f.: Aolika, tafaolika, voaolika / manolika, fanolika, mpanolika / anolehana, fano- lehana f miolika, fiolika, mpiolika / iolehana, fioleha- na / mahaolika / olikolika / miolikolika.
 Ahitsio"
"Olimpanjehy"," a.: Toetra voalohany ananan'ny lolo raha vao foy,.alohan'ny hiofoany ho samoma; misy tongony folo ny olompanjehy, ka ny enina miraikitra amin'ny tratrany, ny efatra amin'ny kibony.
 Ahitsio"
"Olitra"," a.: Kankana kely fahita amin'ny hena, nofo efa simba na lo: Fano outra io hena io fa ario. ? Areti-nify mandoaka maharary aoka izany, izay noheverin'ny ntaolo fa avy amin'ny fisiana kankana bitika kely mandoaka ny nify: Mararin'ny outra izy ka tsy nianatra. - t.i.f.: Olerina. -  F.-p.: Mararin'ny outra, hanin'ny outra: marary nify. / Oli-kazo: bibikely mikiky ny hazo. / Oli-manara: aretinify izay mikiky tsikelikely ny nify miafara amin'ny fahalevonapy. * Ohab.: Nify lanin'ny outra ka alana no mahatsara azy: enti-milaza fa raha misy zava-manahirana na manorisory, dia ny fakany no tokony hofongorina, fa tsy ho sitrantsitrana amin'ny fanasiam-panafody tsikelikely miverimberina fotsiny.
 Ahitsio"
"oliva","manana toetra tsara toy ny fofona oliva (manitra) Ahitsio"
"Oloana"," ft.: Anatrehana. - t.i.f.: Oloanina / manoloana, fanoloana f anoloanana, fanoloanana f anoloana.
 Ahitsio"
"Oloanina"," (oloana) mt, ih. (oloany): Enti-milaza ny olona eo anatrehan'ny tena: Noloaniny aho (nankeo anatrehako, nifanatrika tamiko izy).
 Ahitsio"
"Olobe"," (Ski) a.: Loholona.
 Ahitsio"
"Olomay"," (olona may) a.: Niavian'ny hoe miolomay.
 Ahitsio"
"Olombelona"," a.: Zavamananai- na azo atoko ara-toe-batana ho anisan'ny biby mampi- nono, nefa kosa miavaka a- min'ny biby noho ny fana- nany atidoha lehibe, ny fa- hazoany mijoro, ny fahafahan'ny tanany mandray zavatra, ary indrindra ny fahaizany miteny sy ny fananany sain amam-panahy: Olombelona ihany aho fa tsy anjely ka mba tezitra. • h.i.: Fitambaran'ny olona miaina rehetra: Hotsaroana mandra	kizay ny anaran'ireo mpana	soa ny olombelona, mpiohka / iolehana, fioleha	Olona a.: Teny ilazana ny toetra amam-pomban'ny olombelona (jer. io teny io): Ny fanahy no olona. ? Teny ilazana ny olombelona tsy voafetra mazava na ny toetrany na ny isany: Misy olona mitady anao ao an-tokotany. ? Vahoaka: Olona re izay tao an-tsena tao izay! ? Amin'ny fitenin'ny ankizy, teny entiny milaza ny tenany: Manko ny olona vonoin' i Koto ô! - t.i.f.: Maha-olona / olonolona / olonolonina, aolonolona, tafaolonolona / miolonolona, fiolonolona, mpiolonolona / iolonolonana, fiolonolonana. -  F.-p.: Olo-marina: olona tsara toetra, ind:indra eo amin'ny fanaovana ny mari-na sy ny hitsiny. / Olo-manga: olona mendrika amin' ny hatsaran-toetra sy fahaizana ireharehan'ny firenena. JOIo-masina: olona efamaty nanana fitondran-tena namirapiratra tamin'ny fahamarinana, fahadiovana ary fitiava-namana, ka natsangan'ny Eglizy ho fakan-tahaky ny kristianina katolika eran-tany. / Olom-banona: olona tsara fototra, ambony toetra. / Olom-be: olona tsy be teny loatra ary morainy. / Olom-bodo: tsotsotra, zazazaza saina. / Olo-meloka: gadra lava / Olom-pady: hava-na akaiky tsy azo alaina ho vady. ¶ M.h.: Olon-tsy heny. f Olom-potsy: olona novotsorana tamin'ny fanandevozana. / Olon-dratsy: ilazana ny olona 1) lozabe, masiaka; 2) mpangalatra, tsy manjary, tsinontsinona. / 0-lon-jaka: olona fehezin'ny hafa ary miankina fa tsy mahatapa-tena irery. f Olonjauatra: enti-milaza olona manana tsindrimandry sy mahafantapantatra ny miafina. f Olon-ko azy: tsy mifandray amin'ny hafa fa mihevitra ho mahavita tena. /
 Ahitsio"
"Olon-kova"," olon-kovabe: enti-milaza olona tsotsotra, tsy mandà izay omena sy ampanaovina azy. / Olon'olona: mpanompo. / Mifoha olamazoto: fitenenana enti-milaza fotoana eo amin'ny 5 maraina eo ho eo. / Manokom-bary olona: eo antin' ny 11 ora antoandro. / Tapimandry olona: eo amin'ny 8 ora alina. / Mijery na mizaha tauan'olona: miangatra. / Mahay olona: mahay mifandray amin'olon, tsy miavonavona. / Tapak'olona: olona fohy, kely, zeny. ¶ M.h.: Tapak'amponga. * Ohab.: Aieo maty olo-malaina toy izay vaky uilany mianefitra: enti-milaza fa latsa-bidy noho ny vilany ny olona kamo. f A1eo irin'olona toy izay maniry olona: matoa irin'olona ny tena, manana ny tsara sy ny ampy, fa ny maniry na mitsirixitra olona kosa dia mitory fa latsa-danja noho izy ny tena. J Axa tsy tia olona, fa ny oiona no harena: entimanantitra fa tsy misy mahavita tena, ka izay mana-namana maro, izay tiam-bahoa-Iça no manan-karena. ¶ M.h.: Olo-marina, olombanona, fototr'olona, olomboantsongo, tsongoin'olombolo, manam-panahy, voahangy tsy arahin-katina, heni-kaja, tsy voavidim-bola. — Olon-dratsy, androvo, faikan'olon, lamokan'olona, tsaikan'olona, fatritran'olona, farafaikan'olona, karin' olona, abilin'olona, kitoatoan'olona, alikan'olona, olona tsy vanona, amboan'olona, fakon'olona, kolokolon' olona, bandro (badra), amboafatritra, fotsy fanahy, olona lany hasina, olona lany henatra, olona tsy manjary, olona tsy vaky atatra, olona tsy vaky afero, tsy valahara, afa-baraka, afa-boroka, tsy manan-kenatra, olona mamoa fady, mavoin-tena, tsy misangy hajan-tena, mialabara-tena, maniva tena, manary ilo mby an-doha.
 Ahitsio"
"olonay","teny hilazana olona fantatra na fianakaviana na namana ...  olonay ,olonareo,olon-tsika. Ahitsio"
"Olonolona"," Fihatakatahana, fisarahana amin'ny be sy ny maro, fitsitokotokoana. - t.i.f.: Miolonolona, fiolonolona, mpiolonolona / iolonolonana, fiolonolonana.
 Ahitsio"
"Olorana"," Olorina (olotra) mt ih. (olory): Enti-milaza ny fisian'ny tena eo akaikin'ny zavatra iray: Olory ny rindrina fa aza halavitina.
 Ahitsio"
"Olotra"," a.: Sisina, morona. - t.i.f.: Olorana, olorina, aolotra, voaolotra, tafaolotra / manolotra, fanolotra, mpanolotra / anoloran, fanolorana / mifanolotra f miolotra, fiolotra, mpiolotra j iolorana,fiolorana.
 Ahitsio"
"Oly"," p. t.: Enti-milaza ny vola tsy ngita nefa tsy tsotra fa miolikolika, misy mivalombalona. - t.i.f. : Aoly / manoly, voaoly / mahaoly.
 Ahitsio"
"Omaly"," a.: Anarana entina hilazana ny andro nialoha ny androany: Ny omaiy no zokin'ny anio. ? h.i.: Ny lasa: Sarotra hadinoina ny omaly. • p. mt.: Milaza fotoan'andro nialoha ny androany: Tonga omaly i Dadatoa. (A-min'ity hevitra ity, dia ""rahomaly"" no nampiasaina taloha; tonga rahomaly i dadatoa). -  F.-p.: Omalin'omaly; uao omalin'omaly: vao haingana dia haingana izay. / Afakomaly: ny andro nialoha ny omaiy.
 Ahitsio"
"Omana"," a.: Fikarakarana mialoha; fisainana na famoriana ny zavajavatra ilaina. - t.i.f.: Omanina, aomana, voaomana, tafaomana J manomana, fanomana, mpanomana / anomanana, fanomanana f miomana, Romana, mpiomana / iomanana, fiomanana / mahaomana / omanomana.
 Ahitsio"
"Omanina"," (omana) mt. ih. (o-mono): Karakaraina mialoha: Omanina ny dia rehefa mivahiny.
 Ahitsio"
"Omba"," a.: Fiarahan-dalana, fanjohiana na fanenjehana avy ao aoriana, fanarahana hevitra. 1 t. if.: Ombana, aomba, voaomba, tafaomba f momba, fomba, mpomba / ombana, fombana / mampomba / mlomba, fiomba, mpiomba 1 iombana, fiombana f mahaomba.
 Ahitsio"
"Omba"," a,: Fandrakofana; fiarovana amin'ny hatsiaka na rivotra; fisakobonana amin'ny lamba na zavatra hafa tsy hangatsiaka, mbomba. - t.i.f.: Ombana, aomba, voaomba 1 manomba, fanomba, mpanomba / anombana, fanombana / mahaomba. a F.-p.: Omban-drenikely, mbomban-drenikely: fandrakofan-drenikely zanabady zara raha mirakotra. 1 h.o.: fikarakarana vita ala safay fotsiny.
 Ahitsio"
"Ombalahy"," a.: Lahin'omby; iantsoana koa ny olo-mahery sy malaza. -  F.-p.: Ombalahim-baviantitra: h.o. zavatra na olona tiana fatratra. / Ombalahin' Andriamanitra, ombalahin-Janahary: ombalahy natokana ho an'ny sampy. / Ombalahinify: ny nify maxanitra andaniny roan'ny andrianify, izay atao koa hoe vangy. / Ombalahin-tany: baingan-tany mafy sy lehibe. / Ombalahin-tongotra: ny voditongotra. / Ombalahy antitra: ombalahy tsy matahotra na inona na inona, h.o. miaramila menavazana tsy mirai-ka na amin'inona na inona. / Ombalahy aviavy: karazan' aviavy misy tandrony anaovan'ny ankizy kiombiomby. J Ombalahy be maso: anaram-bositra nomena ireo mpanjaka roa lehibe teto I-merina: Andrianampoinimerina sy Ilaidama. / Ombalahy fanoto: ilay fanoto ataon' ny lehilahy matanjaka sahala amin'ny omby tolomina eo amin'ny fotoam-pamorana zaza. / Ombalahy lafon' ny feony na ny vavavy: h.o. olona tsy dia misy vidiny firy fa be vava fotsiny. / Ombalahy tsy mihosy: ireo ombalahy tsy mety hampihosena fa mandositra, h.o. entimilaza olona kamo, tsy mety miasa. / Ombalahy vola: sarin'omby volafotsy, / Adin' ombalahy: h,o. enti-milaza adin'ny samy ngeza eny amin' ny fitsarana. * Ohab.: Adin'ombalahin'ny mpianakauy, ny resy tsy akoraina, ny mahery tsy hobena: raha mpihavana no miady eny amin'ny fitsarana, noho ny fitsimbinana ny fihavanana, dia tsy akoraina izay resy ary tsy hobena izay maharesy. / Ombalahy tanimanga, ha ny tompony no mitrena ho azy: enti-milaza irony olona tsy mba mahavita zavatra raha tsy tambinana na soloana tena.
 Ahitsio"
"Omban'ny"," pph.: Miaraka amy, mbamin'ny: Ariary zato ny haraman'ny mpanetsa omban'ny sakafo antoandro.
 Ahitsio"
"Ombana"," (omba) mt. ih. (ombay, na ombao): Rakofana, sakobonina, amin'ny lamba na ny elatra; arovana: Ombany ny elany ny zanany.
 Ahitsio"
"ombay","omeo, fangatahana, Oh: Ombay làlana tompoko. Ahitsio"
"Ombiasa"," na Ombiasy a.: Mpisikidy sy mpanao ody.
 Ahitsio"
"Ombihana"," (ombika) mt. ih. (ombiho): Sombinana, akana ilany na sombiny kely.
 Ahitsio"
"Ombika"," a.: Sombina, potipotijavatra: Ombi-kena: potipoti-kena .azo rehefa mandidy sombintsombiny amin'ny omby vonoina. - t.i.f:: Aombika, ombihana, voaombika, tafaombika / manombika, fanombika, mpanombika / anombihana, fanombihana / miombika, fiombika, mpiombika / iombihana, fiombihana / mahaombika, ombikombika.
 Ahitsio"
"Ombika"," mt.: Rafitra, maika, dodona: Ombika aho nanontany azy.
 Ahitsio"
"Ombona"," a.: Fiarahana amin' izay atao; fiaraha-mikambana. i tif: Aombona, tafaombona / miombona, fiombona, mpiombona / iombonana, fiombonana / mahaombona.
 Ahitsio"
"Ombotana"," (ombotra) mt. ih. (omboty): Ongotana, alana amin-kery.
 Ahitsio"
"Ombotra"," a.: Fanalana na fanesorana avy hatrany, ongotra. • p. t.: Tsy faly ka lasa nirintona: Nisy teny nahatohina azy ka ombotra izy. - t.i.f.: Aombotra, ombotana, voaombotra 1 manombotra, fanombotra, mpanombotra / anombotana, fanombotana / miombotra, fiombotra, mpiombotra / iombotana, fiombotana 1 mahaombotra / ombotrombotra / manombotrorirbotra / miombotrombotra.
 Ahitsio"
"Omby","1 p.t.: Antonona, sahaza (ka samy azo ilazana azy na ny toerana ampidiran-javatra na ny zavatra ampidirina amin'io toerana io): Be loatra ny olona nasaina ha tsy omby ny trano. / Ireo olona izaitratra ireo ve ho omby ao amin'io efitra kely io? - t.i.f.: Mahomby, fahomby, mpahomby / ahombiasana, ahombiazana, fahombiazana, fahombiazana. Ahitsio"
"Omby"," a.: Biby lelribe ompiana, karazan'ny biby mampinono ary mandinika, misy tandrony roa ary trafony iray eo an-tampon-damosiny. (Teo amin'ny Ntaolo ka mandraka ankehitriny, dia anisan'ny harena lehibe ho an'ny olona ny omby; ny ilana ny omby dia ireto avy: vonoina hihinanana ny henany, terena hakana ny rononony, afahy hanatavezana azy (omby mifahy), ampitarihina sarety, akana zezika. -  F.-p.: Omby an'efitra: omby miraoka any an'efitra. / Omby an-tondraka: omby miraoka eny an-tsaha. / Omby bada: ombivavy tsy miteraka. / Omby be ra: omby atao sorona raha misy aretimifindra. I Omby be rano: ombivavy manana anaka a-tao sorona mba hampilatsaka nv orana. / Omby bory: omby fohy kely toa mivonto fotsiny ny tandrony. / Omby haolo: omby dia. / Omby Floua: ombin'Imerina. ( Omby kely hamboty: Omby kely atao sorona radia manao velirano. / Omby mahery: omby saika dia. / Omby malaza: ny omby tsara tarehy sy matanjaka indrindra. / Omby manga: omby dia tsy misy trafo. / Omby maranitra: omby nohetezana mitsokotsoko ny sofiny. / Omby maro madinika: omby kelin'ny andriana novonoina natao sorona ny harivan'ny fandroana. / Omby mifahy: omby hatavezina. / Omby mitrongy tan y: ombalahikely mitsapatsapa ny herin'ny tandrony amin'ny fitrongisana ny tany. / Omby rana: omby tsisy trafo, taranak'ireo omby avy any an-dafin' ny ranomasina nampidirina teto Madagasikara. / O m by rano: omby lazain'ny angano ho nitoetra tany anaty rano. / Omby refona: omby noana. / Omby sira: han' omby nolomana sira. / Omby sisa mita: h,o. olona tsy mahaloa trosa ka tazonina. / Omby tapy soratra: ombin' andriana izay ny ilany mipentimpentina, ny ilany kosa madiodio natao ho anjaran' ny mpiandry azy.(Omby fotsy ra: rehefa mety ho omby atao lofo raha misy maty. / Omby voatombo: omby fotsy ny tendron'ny trafony, ny lohany, ny faritra vitsivitsy amin'ny tenany.'/ Omby volavita: omby misy fotsy eo amin'ny handriny, lamosiny, rambony ary ny tongony, izay natolotra na-tao hasin'andriana. / Omby uolon-takatra: omby mainty volon-takatra izay novonoina natao sorona ala fady raha nisy takatra nifanena andalana tamin'ny mpanjaka. / Omby vositra: omby efa namboarina tsy halain-taranaka mba hohatavezina fotsiny. / Manao toton'omby bory: manao an'aina sy Idtoatoa. * Ohab.: Mivarotra omby anaty ambiaty: mivarotra zavatra tsy fantatra akory. / Mpiandry omby volavita; tsy tompony fa mpamerin-doha: enti-milaza olona tsy tompon-javatra akory fa mpikarakara fotsiny.
 Ahitsio"
"Omby"," a.: Trano ataon'ny bibindandy. - t.i.f.: Miomby, fiomby, mpiomby / iombiazana, fiombiazana / mahaomby.
 Ahitsio"
"Ome"," ft,: Fanomezana, fahafoizan-javatra, fanolorana. - t.i.f.: Omena, fomena / ma-nome, fanome, mpanome / anomezana, fanomezana / omeme.
 Ahitsio"
"Omena"," (ome) mt ih. (omeo): Afoy: Omeko anao ity boky ity. ? Atolotra: Omeo ahy kely io antsy io, • Tolorana: Omeo antsy kely aho handidiaho hena. ? Asiana: Omena tehamaina, daka. 1 Tolorana (zavatra) hohanina, hosotroina: Omeo fanafody ny marary.
 Ahitsio"
"Ompa"," a.: Ozona, faniriana ratsy ho an'olona. 1 Teny ratsy atao amin'olona.
 Ahitsio"
"Ompaka"," a.: Mitovy amin'ny Empaka.
 Ahitsio"
"Ompana"," (ompa) mt. ih. (ompay, ompao):Ozonina:Nompany tsy habita variraiventy aho. ? Ozonina hifamotitra amin'ny havana akaiky: Nompany amin'ny anadahiny izy. 1 Asiana teny ratsy, alikalikaina, tsizarizaraina: Nompany aho dia lasa izy, tsy lefitro izany fanalikalikana ahy izany. -  F.-p.: Ompan-ko faty vao ela uelona: enti-milaza fa tsy mahafaty akory izay ompa fa arakaraka ny anompana ny sasany aza no maha-ela velona azy. 0mpana a.: Fandraiketana mafy; fanerena hiankina aminjavatra. - t.i.f.: Aompana, voaompana, tafaompana / manompana, fanompana, mpanompana / anompanana, fanompanana / miompana, fiompana, mpiompana 1 iompanana, fiompanana 1 mahaompanalompanompana.
 Ahitsio"
"Ompiana"," (ompy) mt. ih. (ompio): Velomina sy ahina, karakaraina: Omby telo ary gisa folo no ompiany any antsaha.
 Ahitsio"
