"word","definition"
"Jahidy"," a. sady p. t.: Vitsivitsy teny, tsy sariadriaka amin' olona. - t.if.: Mijahidy, fijahidy, mpijahidy / ijahidiana, fijahidiana / mahajahidy / jahidihidy. ¶ M.h.: Jar. jadina."
"Jaika"," (t.tr.) a.: Raondraona, riaria, lanonana. (Jer. Anjaika)."
"Jaiko"," a.: Famindrana miadana sady atao tsy re ny fingadona, famindra tandremana tsy hisy hahare. - t.i.f.: Jaikoina, voajaiko I mijaiko, fijaiko, mpijaiko / ijaikoana, fijaikoana 1 mahajaiko I jaikojaiko."
"Jaikoina"," (jaiko) mt. ih. (jaikoy): Hatonina moramora, mitsaitsaika mba tsy ho taitra: Jaikoina no fisambotra io akoho io."
"Jaingy"," na Jaingijaingy a.: Fandeha mirepirepy sy toa miahotrahotra ary matahotra ny hianjera. •Famindran'ny zaza vao miana-mandeha toa mitsipitsipika. - t.i.f: Mijaingy, fijaingy, mpijaingy 1 ijaingena, fijaingena 1 mahajaingy I jaingijaingy."
"Jaja"," Jajajaja a.: Tomany mafy sady milelalela, tomanin-jaza efa manezakezaka er?. - t.i.f.: Ajajajaja / mijajajaja, fijajajaja, mpijajajaja / ijajajajana, füajajajana I mahajajajaja."
"Jajirika"," a: Fijoroana mitsangana tsara tsy mihetsika. 1 Ajajirika, voajajirika, tafajajirika I manajajkika, f anajajirika, mpanajajhika / anajajirihana, fanajajirihana / mijajirika, fijajirika, mpijajirika I ijajirihana, fijajirihana / mahajajirika / jajirijirika."
"Jaka"," a: Nofon-kenan'ny omby novonoina tamin'ny andro fandroana ka nifanateran'ny mpianakavy ho famantarana sy fahatsiarovam-pihavanana. • Vola natao solon'izany. ? Fanomezana. - t.i.f.: Jakàna, ajaka 1 manjaka, fanjaka, mpanjaka / anjakana, fanjakana I mijaka, fijaka, mpijaka / ijakana, fijakana I mahajaka I jakajaka. ? F.-p.: Jakan'anabauy, jakan'anadahy: fanomezana ho an'ny anabavy, ho an'ny anadahy. / Jakam-behivavy: fanomezana atao amin'ny vehivavy iray tsy vady fa sakaiza. / Raha jaka dia jaka tokoa: teny atao rehefa manolotra ny jakam-pandroana ka entina miala tsiny amin'ny hakelin'ny zavatra atolotra."
"Jakana"," (jaka) mt. ih. (jakao): Enti-milaza ny olona omena jaka: Efa mba nojakanareo ve ry Dadatoa Rabe?"
"Jaketra"," a.: Palitao be mibikam-boangory, lava rambo, fitondra mianjaika amin'ny lanonana na fivoriana malaza."
"Jako"," na Rajako a: Karazambiby lehibe manakaiky ny olombelona eo amin'ny rafitry ny tenany, izay feno volo maniry. • h.i.: Entimilaza olona faran'izay ratsy tarehy."
"Jako"," Jakojako p.t.: Lava ma• nify mitezotezo. 1 ti.f.: Mijakojako, fijakojako I ijakojakoana, fijakojakoana."
"Jakoko"," sy Jakoretra p.t.: La-sa eritreritra, lasam-binany, manjonitra, malahelo, mieripanahy. - t.i.f.: Mijakoko, mijakoretra, fijakoko, fijakoretra, mpijakoko, mpijakoretra / ijakokoana, ijakoretana, fijakokoana, fijakoretana / mahajakoko, mahajakoretra I iakokokoko,iakoredretra. Jakoretra,jer. Jakoko"
"Jaky"," a.: Volon-javatra mena dia mena, loko na sora-damba m angatrakatraka. -  F.-p.: Jaky mena: mena mivaivay mangatraka."
"Jala"," na Jalajala a.: Anaran-kazo."
"Jalajala"," ft.: Mitovy amin'ny Joalajoala. - t.i.f.: Mijalajala, fijalajala / ijalajalana, fijalajalana."
"Jaly"," ft.: F anain tain ana, zavamahazo mampahory; fiandrasana, tsy fahandrasana. - t.i.f.: Ajaly / mijaly, fijaly, mpijaly I ijaliana, fijaliana / mampijaly / mahajaly / jahjaly."
"Jama"," a: Fipetraky ny voa amin'ny sikidy, izay ankasa; ny mifanohitra aminy dia ta• raiky."
"Jamaikanina"," (fr. jamaïquain) a.: Ny firenena monina amin'ny andilan-tanin9 Jamaika mampitohy an'i Amerika avaratra sy atsimo: Teny anglisy no tenenin'ny Jamaikanina • p. t.: Momba an'i Jamaika, an'i Jamaika na avy any Jamaika: Ny ""bauxite"" jamaikanina no voalohany indrindra eran'izao tontolo izao."
"Jamala"," a.: Tsy faharetana, tsy fahandrasana. -  F.-p.: Mivoa-jamala: mise-ho ho maika izaitsizy, tsy mahandry, mitsanga-mitoetramiandry zavatra. Ahitsio"
"Jamala","a., fitenim-paritra: rongony : mitroky jamala koa ingahy iny; Mifoka rongony koa iny bandy iny Ahitsio"
"Jamba"," p.,t. sady a.: Tsy mahita ny maso: Jamba hatrany an-kibon-dreniny io olona io. i t.i.f : Jambaina, hajambaina, voajamba / manajamba, fanajamba, mpanajamba I anajambana, fanajambana I mahajambal jambajambal hajamba, fahajamba, fahajambana, hajambana, fanjambana. -  F.-p,: Jamba mitantana jamba: enti-milaza olona samy tsy mahay no mifanoro na mifampianatra: tsy misy soa ho azon'izy ireo na kely aza."
"Jambaina"," (jamba) mt. ih. (jambao): Atao izay tsy hahitan' ny maso, izay hahatonga ao anaty haizim-be."
"Jambena"," p, t.: Mipendrampendrana noho ny hazavana ma-mono maso na ny ranomaso ka tsy mahita tsara loatra. • h.o.: Azon'ny fahasahiranana mafy. - t.i.f.: Manjambena, f anjambena, mpanjambena / jambe-na."
"Jamoka"," p.t.: Tsy be teny na be resaka, morabe sady bonaika. (Jombka anefa no fiteny matetika kokoa). - t.i.f.: Mijamoka, fijamoka, mpijamoka / mahajamoka, jamomoka."
"Jamoka"," a.: Anarana niantsoana ny omby taloha."
"Jananaika"," na Jananaka a: Firotsahan'ny orana tsy misy fiatoana, fivoahan'ny ra toa mitifitra tsy mety mijanona amin'ny ratra. - t.i.f.: Ajananaika, tafajananaika / mijananaika, fijananaika, mpijananaika / mahajananaika."
"Janga"," Jangajanga p.t.: Mpanaram-po amin'ny fitondrantena ratsy, milfba amin'ny fahalianana ara-nofo: Notorahin'ny olona ilay uehivauy janga. ? Enti-milaza lehilahy na vehivavy mandeha amin'olona tsy vadiny. - t.i.f.: Mtiangajanga, fijangajanga, mpijangajanga / gangajangana, fijangajangana."
"Janga"," (Ski) p. G: Sitrana."
"Janga"," p. t: Enti-milaza ny loba miranga ary mitraka tsara: Janga loha ir? zazavavy"
"Jango"," Jangojango p. t.: Vaventy sy lava ratsy bika."
"Jangoranga"," p. t.: Vaventy la-va ne fa ratsy bika."
"Janjana"," a.: Fikapana amin-java-maranitra ho tapaka avy hatrany, fanapahan-kevitra hentitra, fanovan-javatra tsara maty paika. i ti.f.: Janjanana, ajanjana, voajanjana, nojinanjana 1 manjanjana, fanjanjana, mpanjanjana / anjanjanana, fanjanjanana / mahajanjana / janjanjanjana 1 majanjana."
"Janjanana"," (janjana) mt. ih. (janjano): Asiana, velezina mafy: Nojanjanan'ilay mpikapa hazo ny famaky ny vatan-kininina ka tapaka hentitra tery. • Atao vita tsara: Nojanjanako ilay fanadinana ka afaka aho ary nahazo laharana ambony."
"janona","Fiatoana (matetika tsy misy fitohizany intsony). i t.i.f.: Ajanona, voajanona, tafajanona / manajanona, manjanona, fanajanona, fanjanona, mpanajanona, mpanjanona / anajanonana, anjanonana, fanajanonana, fanjanonana / mijanona, fijanona, mpijanona / ijanonana, fijanonana / mahajanona 1 janonjanona. Ahitsio"
"Jany"," a: Anaran'aretina. Janina p. t.: Mararin'ny jany. Ahitsio"
"Jao"," (Tsm.) a.: Ombalahy tsy vositra."
"Jao"," Jaojao p.t. sady a: Sady avo no lehibe. 1 Enti-milaza ny omby ngeza sady lava tandroka."
"Jaobe"," p. t.: Ngezabe."
"Jaomalanga"," a.: Satroka bonetra avo vatana ary ny sisiny mihoronamiakatra"
"Japina"," (japy) mt.ih. (japio): Ihazakazahana taingenana eny am-pandehanana: Nojapiny (Lay fiarambahoaka, nefa tsy nahatana tsara ny varavarana ny tanany ka nianjera nitsirara izy."
"Japirona"," (fr. les éperons) a.: Vy kely misy kinifinifiny maranitra amin'ny kiraron' ny mpitaingin-tsoavaly, izay mahatonga ny soavaly hiriotra mihazakazaka rehefa anerena ka anindromana ny Idbony."
"Japoney"," (fr. japonais) a: Ny firenena monina any amin' ny tanin'i Japan: Mihoatra ny zato tapitrisa ny isan' ny Japoney. ? p.t.: Momba an'i Japan, na an'i Japan na avy any Japan: Voakaly ary mafy ny taozavatra japoney."
"Japy","Fanararaotana (japy asa) mijapy asa mandeha fotsiny izy."
"Japy"," a: Karavasin'ny mpiandry omby, izay ataony amin'ny taretra aolanolana ary ampiasainy ho fikapohana na fanapoapoaka fotsiny."
"Japy"," a.: Fitaingenana zavatra eny am-pandehanana. - t.i.f.: Japina, voajapY I mijapy, fiiapY, mpljapy I ijapfana,fijapiana."
"Jarabaka"," a.: Enti-milaza zavatra miditra malalaka be: Jarabaka ny lohanao ao anatin' ity satroka"
"Jaradona"," a.: Fijoro mahitsy, mitsatoka (rehefa avy nianjera nikodingidingy, ohatra). 1 t.i,f.: Maradona, tafajaradona 1 manajaradona, fanajaradona, mpanajaradona / anajaradonana, fanajaradonana / mijaradona, fijaradona, mpijaradona / ijaradonana, fijaradonana 1 mahajaradona Ijaradondradona."
"Jaraingiraingy"," a.: Anarana o-mena ny kalalao (fer. Kadradraka, kalalao, akalabe)."
"Jaridina"," a: Fijoro mahitsy tsara tsy mihetsika. - t.i.f.: Ajaridina, voajaridina, tafajaridina / manajaridina, fanajaridina / anajaridinana, fanajaridinana I mfjaridina, fijaridina, mpijar[dina / ijaridinana, fijaridinana / mahaiaridina / jaridindridina."
"Jarika"," a: Fjjoroana ela miandry. - t.i.f.: Ajarika, voajarika, tafajarika / manajarika, fanajarika, mpanajarika 1 anajarihana, fanajarihana / mijarika, fijarika, mpijarika / ijarihana, fijarihana I mahajarika 1 jarijarika."
"Jarobo"," a.: Vilany kely vava fa lalina aty toy ny nongo. ? P. t.: Lalina aty."
"Jaroboka"," a.: Fanasokana na fandentehana (zavatra) ao anaty rano tsy hipoitra; famarinana (zavatra) ao anaty rano tsy hipoitra; fivarinana na fianjerana ao anaty rano. i t.i.f.: Ajaroboka, voajaroboka, tafajaroboka / manajaroboka, fanajaroboka, mpanajaroboka / anajarobohana, fanajarobohana j mijaroboka, fijaroboka, mpijaroboka / ijarobohana, fijarobohana / mahajaroboka / jarobodroboka."
"Jay"," ft.: Avonavona, anjonanjona, fanesoana."
"Jay"," Jaijay a.: Fihetsika mie dinedina, miandranandrana sy miavona. - t.i.f : Mijaijay, fijaijay, mpijaijay / ijaijaiana, fijaijaiana / mahajaijay."
"Jazy"," a: Zavamaneno isan-karazany indray ampanenoin' olona maromaro, manao feon-kira misy feo toa tapatapaka tampotampoka,"
"Jea"," jer. Jia."
"Jebena"," (jeby) p.t.: Maizina dia maizina."
"Jebijeby"," ft.: Niavian'ny hoe ""manjebijeby"": tondraka, feno morona."
"Jebojebo"," (Btm) a.: Anaran-kazandrano sahala amin'ny saridinina. jebojebo"
"Jeby"," (vary) a.: Enti-milaza amin'ny faritany avaratra ny vary ambolena aorian'ny fahavokaran'ny vary asara (fahavaratra); ny vary ambolena amin'ny main-tany."
"Jeby"," p.t.: Sahirana, voahelingelina, voakorontana. 6 t.i. f.: Jebena."
"Jedaka"," na Jedana a: Famonoana ho faty tsy tra-drano. I t.i.f.: Ajedaka f manajedaka, fanajedaka, mpanajedaka / anajedahana, fanajedahana."
"Jedana"," ft.: Famonoana ho faty tsy tra-drano. - t.i.f.: Ajedana, voajedana / manjedana, manajedana, fanjedana, fanajedana j anjedanana, fanjedanana / mahajedana 1 jedanjedana."
"Jefa"," Jefajefa a.: Fihetsiketsehana, fitambolimbolin'ny lelafo manao rehi-be. - t.i.f.: Ajejajeja, jejajejaina / mijejajeja, fijejajeja, mpijejajeja I ijejajejana, fijejajejana / mahajejajeja."
"Jefy"," Jefijefy p. t.: Mipelipelika noho ny hajejoana, fatra-panao fihetsehana tsy dia maotina loatra, mba hirehan'ny mason'ny olona any amin'ny tena. 1 t, f f.: Tafajefijefy j mijefijefy, fijefijef y, mpijefijefy j ijefijefena, fijefijefena f mahajefijefy."
"Jeho"," Jehojeho a.: Fandeha miadana toy ny mivesatra entana na marary. - t.i.f: Ajehojeho, tafajehojeho / mijehojeho, fijehojeho, mpijehojeho / ijehojehoaria, fijehojehoana I mahajehojeho."
"Jehoa"," Aretin'omby."
"Jeja"," a.: Rehi-be ahitana fitroatran 'ny lelafo miredareda toy ny raha ohatra ka tsipazana solitany na lasantsy."
"Jejaka"," a.: Firehetam-be sady haingana, dedadeda. 1 t.i.f.: Mijejaka, fijejaka."
"Jejana"," (jeja) mt. ih, (jejao): Arehitra atao miredareda, milelalela,"
"Jejilava"," (souaheli: dzedzy) a.: Tahon-kazo marotsaka sahabo ho 2 metatra asiana tadiny mihenjana toy ny tsipika, ka voatavo maina no afatotra eo akaikin'ny tendrony ambany; somary sarotsarotra ihany ny fampiasa azy: ny tanana havia no mihazona azy mijoro mahitsy, ka ilay voatavo dia aankina amin'ny kibo na somary ahataka kely mba hampigobona kokoa ny feony; ny fanondro havia amin'izay atehika amin'ny tadiny raha tiana hiakatra kely ny feony; ny tanana hava-nana kosa mipaika ny tadiny amin'ny tsora-kazo kely sady misy korintsana fihinin'ny ankibikely."
"Jejo"," Jejojejop.t.: Fatra-panao fihetsehana tsy maotina hanintona ny mason'ny olona langa hijery azy: Vehivavy jejo tsy m isy toa azy Ikala anona iny. 1 h,i.: Pelipelika, tia haingo fatratra, kasikasy, maivan-doha: Jejo er? i Saholy amin'iny akanjo vaony in y. - t.i.f.: Mijejojejo, fijejojejo, mpijejojejo j ijejojejoana, fijejojejoana / mahajejojejo 1 hajejo, fahajejo, hajejoana, fahajejoana. ¶ M.h.: Jifa, pilaka, jefy, jefitra, jila, tefitra, langa, maola, malanga."
"Jejy"," (souaheti dzedzy) a.: Zavamaneno misy tadiny roa ka hatramin'ny enina, kitihina mitovitovy amin'ny gitara, henjanin'ny tohan-kazo vita sokitra, ary voatavo siny izay mifatotra eo akaikin'ny tendrony ilany no manamafy ny feony. Mikarantsana somary kentsona ny feon'ny jejy — tsy itovizany amin' ireo zavamaneno misy tadiny; aankina amin'ny traira na ny kibo ilay voatavo siny fanamafisam-peo no mahatonga izay feo anankiroa samy hafa izay; miova araka ny faritany ny anarany: Jejo na zezo (Antandroy ary ny faritany atsimo rehetra), Jenjy (Betsimisaraka sy farita ny atsinanana), Lokanga voatavo na jejy voatavo (Imerina sy Betsileo). 1 t. t f.: Mijejijejy, fijejijejy."
"Jelaka"," Jelatra a.: Hazavana kely miserana, tselatr'afo mandeha haingana. - t.i.f.: Manjelatra, fanjelatra, mpanjelatra j anjelarana, fanjelarana j jelajelatra."
"Jembena"," (jemby) p.t.: Maizina dia maizina."
"Jemby"," p.t.: Enti-milaza olona izay tsy mahita tsara ny masony fa safotry ny vovoka na ny setroka na ny hatezerana, vizana ny maso ka tsy mahita tsara, badenina, manjambenai Jembena j jembijemby / manjembijemby, fanjembinjemby, mpanjembijemby j mahajemby. ¶ M.h.: Jambena, jenjina, badenina, farina, safotra, tsy mahita izay ambonin'ny tany, tsy mahita ny atsimo sy avaratra, voan'ny tamberintany, mantsafofoka."
"Jeneraly"," (fr. général) a,: Manamboninahitra ambony indrindra amin'ny tafika an-tanety sy ana habakabaka ka kintana roa ka hatramin'ny dimy no manamarika ny galonany."
"Jenitra"," p.t.: Manao fihetsehana tsy miherika na mitodika fa mijaridina mitihintihina, mihaminkamina ery; tsy manao fihetsehana firy ao anatin'ny haingo anaovana: Jenitra ery ISambilo nanao ilay akanjo didimananjara vao nozairina."
"Jenjena"," jer. Zenjena."
"Jenjenana"," (jenjina) mt ih. (jenjeno): Atao izay hahafanina, hahajemby azy."
"Jenjina"," p. t.: Ohatra ny voakapoka mafy ka fanina, mila ho safotra, tsy mahita izay ambonin'ny tany: Nianjeran' ny taila ny lohany ka jenjina izy. - t.i.f.: Jenjenana, voajenjina f	manjenjina, fanjenjina, mpanjenjina I hajenjina, fahajenjina / anjenjenana. fanjenjenana 1 mahajenjina j fahajenjenana / jenjinjenjina."
"Jeografia"," (fr. géographie) a.: Sampam-pahalalana ianarana ny momba ny tany. Misy karazany efatra lehibe ny jeografia: ny mandinika momba ny toetoetra amambikan'ny vohon'ny tany deografia fizika), ny mandinika momba ny fari-ponenan'ny olombelona, ny fitsinjarany araka ny volon-kodiny deografia mifandray amin'ny olombelona), ny mandinika momba ny vokatry ny tany (jeografia ara•pamokarana), ny mandinika momba ny fitondram-panjakana sy ny fifampikasohan'ny firenena samihafa (jeografia politika)."
"Jeometria"," (fr. géométrie) a.: Antokon-tsiansa ianarana mandinika momba ny erana sy ny karazan-tsary amambikan-javatra eo anivon'io erana io."
"Jeometrika"," (fr, géométrique) p.t.: Momba na an'ny jeometria: Ny telolafy no sary jeometrika tsotra indrindra,"
"Jerena"," (jery) mt. ih. (jereo): Ifantohan'ny maso: Jereo tsara ny lalana fa be lauada• uaka 1 Tandremana: Tsy jerenao tsara ny asanao ka manjary be diso. ~ Karakaraina: Tsy nojereny akory ilay zana-kauany kamboty."
"Jery"," a.: Fanopazana ny maso, fitazanana: Nanao fara jery ilay tanàna izy nony tonga teo an-tampon-kavoana dia lasa. 1 t.if: Jerena, ajery, voajery, jinery I mijery, fijery, mpijery I ijerena, fijerena I mahajery 1 jerijery. -  F.-p.: Jery vilana: halapijery, fijery mitsipalotra mandalo kely fotsiny. / Manao jery vilana, jery kely: mody tsy mijery nefa mahita tsara ihany. ¶ M.h.: Mangala-pijery. / Tsy an-jery (p. mt.) na tsianjery (a): fomba fianarana na filazana zavatra tsy mijery boky fa ankandrina fotsiny amin'izao."
"Jia"," a.: Ravin-drongony voamboatra hofohina."
"Jiaby"," (Tsm) p. t.: Rehetra, daholo."
"Jiafotsy"," a.: Lamba vita amin' ny hoza-dravin-drofia."
"Jiba"," Fiovan'ny teny hoe Jaba."
"Jibika"," p.t.: Fano, be rano (tanimbary)."
"Jibina"," Mitovy amin'ny Jabaina: Maizina dia maizina, mikitroks."
"Jidina"," a.: Fijoroana mahitsy, mijadona, mijajirika. - t.i.f: Ajidina / mijidina I ijidinana, fqidinana."
"Jifa"," p.t.: Jejo, pilaka, maivandoha. - t.i.f.: Jifaina, ajifa, voajifa, jinifa / manjifa, fanjifa, mpanjifa / anjifàna / mahajifa I majifa 1 jifajifa j mijifajifa, fijifajifa, mpijifajifa / ijifajifàna, fijifajifana / mahajifajifa,"
"Jihijihy"," a.: Fanaintainana no-ho ny aretina, tahaka ny fia-fia, ohatra. - t.i.f: Mijihijihy, fijihijihy, mpijihijihy 1 ijihijihiana, fijihijihiana."
"Jihina"," a.: Fampisehoana bika amin'ny haingo anaovana. i t.i.f: Mijihina I ijihinana, fijihinana."
"Jihitra"," p. t.: Maty eo no ho eo: Taloha tsy navelan'ny fokonolona raha.tsy jihitra izay nangalatra tao an-tsena. ¶ M. h.: Dangy, jingy, fohatra. ? Mihinjitra noho ny hatsiaka: Jihitry ny hatsiaka alto ka nody."
"Jijaka"," p. t.: Tsemboka be."
"Jijijijy"," a.: Famindra fohy dingana, ka toy ny mandihy. • Fitarainana noho ny fanaintainana amin'ny aretina. - t.i.f.: Mijijijijy, fijijijijy, mpijijijijy / ijijljijiana, fijijijijiana / mahajijijijy."
"Jijika"," p. i : Ohatra ny Jijaka."
"Jijina"," (jijy) mt. ih. (jijio): Kendrena am-pitandremana fatratra, toy ny ataon'ny mpilalao kanety izay ampanatonina tsikelikely ny vava lavaka, kalina. • Tsihifina, alaina na hanina tsikelikely: Nojijin'ny adala ny vola tao ambatarsdrai ben y."
"Jijy"," (Tsm) a.: Tantara am-bava, hira entina mitanisa zavatra."
"Jijy"," a: Fisonenehana tsara eo am-pandihizana (tandrimo), fikaliana; fihinanana tsikelikely. - t.i.f.: Jijina, voajijy 1 mijijY, fijijy, mpiiijy I ?ijiana, fijijiana."
"Jijy"," a.: Lalao kanety ampanatonina toikelikely ny vava lavaka. 4 Fanaovana na fandaniana tsikelikely. ? Fampandihizana (tandrimo) hisonenika tsars. I Jijina, voajijy / mijijy, fijijy, mpijijy I ijijiana, fijijiana I mahajijy / jijijijy / mijijijijy."
"Jila"," Jilajila p. t.: Maivana, mipelipelika jejojejo: Lakan-jila. • Fatra-pirona amin'ny fahalianan'ny nofo ka mampiseho izany amin'ny finetsika, fijery, famindra: Tovovauy fila. 1 t.f.f: Mijilajila, fijilajila, mpijilajila / ijilajilàna, fijilajilana I mahajilajila."
"Jilarina"," (jilatra) mt. ih. (jilaro): Kapaina na didiana somaradimbana, izany hoe tsy mitsatoka fa misolifatra: Nojilariny ny hena hanaovany kitaxa."
"Jilatra"," a.: Enti-milaza zavatra miendakendaka, mielakelaka. 1 t.i(: Jilarina, voajilatra 1 manjilatra, fanjilatra 1 anjilarana, fanjilarana j jilajilatra."
"Jilebo"," (Tsm) a.: Mofo amboarina amin'ny ronono sy tantely."
"Jilo"," Jilojilo p. t.: Marani-doha, mitsflotsilo loha. - t.i.f.: Ajilojilo, voajilojilo 1 mijilojilo I mahajilojilo. ? F.-p.: Lakan-jilo: lakana izay samy matsilotsilo na marani-doha ny eo anoloana sy ny ao afara."
"Jina"," a : Hasina miraikitra aminjavatra iray, izay tsy azo anaovana vazivazy fa mety hahitan-doza: Manan-jina ny tanindrazana."
"Jinadona"," (jadona) mt. ih. misy tsofoka in: Tsatohana."
"Jinanjana"," (janjana) mt. ih. misy tsofoka in: Janjanana, voavely mafy."
"Jinery"," (jery) mt.ih. misy tsofoka in: Voajery, jerena: Ho nojineriko ny sahanao raha tsy m'y ny orana."
"Jingy"," Jingina p.t.: Maty novonoina eo no ho eo. ¶ M.h.: Dangy, fohatra, jihitra."
"Jinifa"," (jifa) mt. ih. misy tsofoka in: Atao majifa, voafaoka, lany tanteraka: Nojinifan'ny mpangalatra ny entan-dRazoky tatsy atsimo."
"Jinika"," Majinika: Fiovan'ny hoe Dinika sy Madinika: Tovolahy malin ika."
"Jinina"," Jinijinina (jiny) p.i: Sosotsosotra, malonilony vitsy teny."
"Jininika"," a.: Fikorianan'ny rano na ra na fitetevany tsy misy fiatoana. - t.i.f.: Ajininika, jininihina, voajininika, tafajininika I mijininika / ijininihana, fijininihana."
"Jininja"," (jinja) mt.ih. misy tsofoka in: Voajinja, jinjaina, voafira: Tsy mbola nojininja angaha ny varinareo, r'ise?"
"Jinja"," a.: Fikapana, fandidiana ny zavamaniry amin'ny antsy: Jinja vary. - t.i.f.: Jinjàna, jinjaina, ajinja, voajinja 1 mijinja, fijinja, mpijinja 1 ijinjana, fijinjàna 1 mifanjinja 1 mahajinja 1 jin-jany."
"Jinjana"," na Jinjaina (jinja) mt. h. (jinjao): Kapaina amin' ny antsim-bary: Hojinjaina ny varintsika rahampitso. ? Azo otazana: Inona no soa hojinjain'ny kamolahy, hoy ianao?"
"Jinjilava"," (Tsm) a: Lokanga voatavo tokan-tady."
"Jiny"," Jinijiny a.: Hasosotsosorana, halonilony, havitsianteny. - t.i.f.: Jinina, jinijinina / mijinijiny, fijinijiny, nY / ijinijiniana, fijinijiniana I mahajinijiny. ¶ M.h.: Fijomóka, fijahidy."
"Jio"," (t.tr) a: Hajefena, hakiliolio, haratsian-toetra. ? p. t.: Mpiriorio, mpangalatra, mpanao tontakely, olon-tsy vanona, fampiasa indrindra miaraka amin'ny hoe lahy, vavy: Jiolahy, jiovavy (izay indraindray ataon'ny maro hoe jiolahim-bavy)."
"Jiodo"," (fr• judo) a.: Karazana tolona sy ady totohondry miharo, japoney, izay efa miely hatraizahatraiza ankehitriny, miomp ana amin'ny fahakingana sy ny fahatsiarovan-tena matselaka ka sady fampiasam-batana fatratra no fiarovan-tena mahomby raha misy mamely."
"Jioga"," (fr. joug) a.: Hazo efajoro mitohy amin'ny tanantsarety izay ampidirana ny lohan'ny omby ka anerena azy hitarika ny sarety. • h. o.: Fahefana manery: Tao ambany jiogan'ny vahiny ny firenentsika nandritra ny enimpolo taona mahery."
"Jiona"," (fr. juin) na Jona (angL june) a.: Anaran'ny volana fahenina amin'ny taona, misy andro 30. (fer. Zanvie)."
