"word","definition"
"Vaha"," a.: Fanalana ny kofehy mamatotra; famotsorana, fanesorana ny fahan-damba; fanapahana ny fanekena nifanaovana. 1 Vahana, avaha, voavaha, vinaha I mamaha, famaha, mpamaha / amahana, famahana j mivaha, fivaha j ivahana, fivahana I mahavaha 1 vahavaha j mivahavaha j mamahavaha.
 Ahitsio"
"Vahana"," (vaha) mt. ih. (vahao): Borahina: Novahana ny entany ka iny nipitika ny kilalao nentiny ho an-janany. 1Alanafatorana: Tokony hovahana ity alika ity amin'ny alina. 1 Esorina ny fahany: Efa novahan-dRasoa ilay Tomba teto omaly. ~ Tapahina: Dia hovahana izany ny fanekentsika?
 Ahitsio"
"Vahana"," a: Haben'ny toe-batana: Efa uahany ny azy io kelikely io fa inona izy no marary eo. * F.-p.: Maka vahana: maka toerana lehibe; tsy mihafihafy; mibahana. 1 Vahan-tsindrano: enti-milaza bika manifinify miezoezo.
 Ahitsio"
"Vahatra"," a.: Faka, fototra: Vahatry ny aina.
 Ahitsio"
"Vahia"," a.: Zavamaniry manipofona.
 Ahitsio"
"Vahilanina"," p. t, : Mivilana fa tsy mahitsy tsara; tsy mahitsy ny ilany: Vahilanina ity varavarana ity ka sady ratsy jerena no sarotra hidiana er9.
 Ahitsio"
"Vahimaty"," a.: Bibikely mivelona any anaty rano.
 Ahitsio"
"Vahindanitra"," a.: Antokon-kintana tsy hita isa mifanakaiky ka toa mitankosina fotsy ary manaraka faritra lehibe lavalava ka mova tay toy ny vahy mandadina eo afovoan' ny habakabaka.
 Ahitsio"
"Vahindrorohany"," a.: Iray amin' ireo zavatra tain miforona ho vavonin'ny omby, izay misy volovolo madinika. 'Vahiny a.: Olona avy any amin'ny tany hafa, tsy tompontany: Mahazo monina tsara eto ny vahiny raha tsy voatohintohina ny fiandrianom-pirenentsika. ~ Olona tonga mitsidika ao an-tokantrano ka raisina sy omentaakafo: Andeha hanokombary ho an'ny vahiny aho aloha 1 t.if.: Mivahiny, fivahiny, mpivahiny j ivahiniana, fivahiniana. -  F.-p.: Amboa vahiny: mpangalatra an-kafetsena, mpirenireny. / Takariva mahatsara vahiny: ilay takariva mitarataratra somary mena-mena iny ka toa mahatonga ny salovan-tavan'ny vahiny hahafinaritra jerena. / Sakafo mandroa-bahiny: sakafo omanina ela loatra ka tsy andrin'ny vahiny ary dia toy ny manery azy handeha. * Ohab.: Nanao soa vahiny: voky izy dia nilaozany: aza miantehitra na miandry valiny amin'izay olona mandala, / Nanasa vahiny tsy tonga: sady voky no afaka adidy: tsy mahafaty antoka akory ny manao ny adidy tokony hoefaina.
 Ahitsio"
"Vahoaka"," a.: Ny olom-pirenena amin'ny fanjakana iray: Nouorin'ny filoham-panjakana ny vahoakany. ? 01ona maro be: Vahoaka be mihitsy izay tao an-tsena izay aninaraina. -  Ny sarambaben'ny olona, ny valalabemandry: Rahefa avy nikabary izy dia nifangaroharo tamin'ny vahoaka. i ki,f•: Mamahoaka, famahoaka, mpamahoaka 1 amahoahana, famahoahana. * Fiten.: Tsy ny tany no fady fa ny vavam-bahoaka: raha misy tsy mahatamana amin'ny tany anankiray, tsy ny tany akory no anton'izany satria ny tany tsy fady na oviana na oviana, fa ny vavam-bahoaka raha toa ka ratsy ny atao. ¶ M.h.: Olona, ambanilanitra, valalabemandry, valalatsimandadiharona, sarambaben'ny kintana, vodiahitrarivo, bozaka aman'ahitra, ny miakandrefam-baravarana, ny velona rehetra, ny olo-miaina.
 Ahitsio"
"Vahoho"," a.: Fiasana fihazonana mafy ny zavatra tefena na arafitra mba tsy hihetsiketsika.
 Ahitsio"
"Vahona"," a.: Karazan-javamaniry mangidy izaitsizy ampiasain'ny olona ho fampivalanana (ny vonin'ny vahona atao hoe sahondra).
 Ahitsio"
"Vahonolona"," a.: Karazam-bahona maniry amin'ny tany be vato sokay; misondrotra avo noho ny karazam-bahona tsotra ny faniriny ka ny raviny amin'ny tapany ambany dia miala toy ny an'ny ravinala ka raha tazanin-davitra — indrindra amin'ny alina — dia mova tsy toy ny olona izao.
 Ahitsio"
"Vahorana"," na Vahorina (vahotra) mt. th, (vahory): Azon' ny tahotra; ampitahorina.
 Ahitsio"
"Vahotra"," p. t.: Mionkina ny hozatra ka tsy mahahetsika, na noho ny hatsiaka na noho ny hatairana: Amin'izao fahalasanan'ny havana tampoka izao, vahotra ny lela. - t.i.f.: Vahorana, vahorina, voavahotra 1 mamahotra, famahotra, mpamahotra I amahorana, famahorana 1 mivahotra, fivahotra, mpivahotra j ivahorana, fivahorana 1 mahavahotra I vahobahotra 1 havahotra.
 Ahitsio"
"Vahovaho"," p. t.: Mangovingovitra; miambakambaka, adala vava. - t.i.f.: Mivahovaho, fivahovaho, mpivahovaho 1 ivahovahoana, fivahovahoana / mahavahovaho.
 Ahitsio"
"Vahy"," a. : Zavamaniry mandady amin'ny hazo: Misy dimy amby roapolo karazana ny vahy eto Madagasikara. * Ladim-bahy: ny tahon'ny vahy. / Vahiny: tsorian-javatra hita mazava tsara, hita amin'ireo teny toy ny hoe: ""uahindanitra"", ""vahindroroha"" der. ireo teny ireo). / Vahin-kandrina: ilay hoza-dra hita manasaka eo amin'ny handrin'ny olona sasany. * Ohab.: Tsy mifikitra amimbahy maina fa mifikitra amim-bahy lena: miantehitra na miankina amin'ny olona azo antoka.
 Ahitsio"
"Vaika"," na Vaiky p. mt.: Saika na saiky.
 Ahitsio"
"Vaika"," a.: ilay vy kely entina hampiatrana ny fem-basy. 1 t.i.f.: Vaikaina, avaika, voavaika 1 mamaika, famaika, mpamaika 1 amaikana, famaikana 1 mivaika, fivaika 1 ivaikana, fivaikana / mahavaika.
 Ahitsio"
"Vaikaina"," (vaika) mt. ih (vatkào): Atranina.
 Ahitsio"
"Vaikavaika"," a: Vozavoza, fidrahodraho, fitaraiky, i Mivaikavaika, fivaikavaika, mpivaikavaika I ivaikavaikana, fivaikavaikana 1 mitsivaikavaika.
 Ahitsio"
"Vaindoha"," a.: Mpitarika, fototra, tonie: Izy mihitsy no te-na vaindohan-draharaha tamin'io.
 Ahitsio"
"Vainga"," Vaingavainga na Vaingana a.: Vongan-javatra vaventy; didin-javatra makadiry: Lasan'ny saka ilay vaingan-kena teo ambony lovia. / Miempo ny vaingan-dranomandry raha vao tratran'ny hafanana. i t.if.: Vaingana, avainga, voavainga 1 mamaingavainga, famaingavainga, mpamaingavainga 1 amaingavaingana, famaingavaingana 1 fivaingavainga 1 mivaingana, fivaingana, 1 ivaingavaingana, fivaingavaingana.
 Ahitsio"
"Vaingaina"," (vainga) mt. ih. (vain-gon): Didiana, akana didiny iray.
 Ahitsio"
"Vaingana"," (vainga) mt. ih. (vaingao): Didiana: Vaingào kelY ity hena ity.
 Ahitsio"
"Vaingo"," p. t.: Miolana, miolaka. ? F.-p.: Miala vaingo: manao fe manao, manao mba ho hitan'ny olona fotsiny fa efa nanan, miala safay.
 Ahitsio"
"Vaitra"," a.: Haitraitra, di-doha. i t.if.: Mivaitra, fivaitra, mpivaitra f vaibaitra.
 Ahitsio"
"Vaivay"," p. t.: Mena midorehitra, mena mangatrakatraka, i t. if.: Mamaivay, mivaivaY, fivaivay 1 mavaivay.
 Ahitsio"
"Vajihy"," (Btm) a.: Handrina.
 Ahitsio"
"Vaka"," p.t.: Tsy mahatapa-kevitra amin'izay hatao, sahirantsaina, sanganehana, sakodiavatra: Vaka ity ny saiko: sady ta handeha aho no te hijanona. 1 Vakavaka i vakavakaina 1 mivakavaka, fivakavaka, mpivakavaka 1 ivakavakana, fivakavakana I mahavakavaka.
 Ahitsio"
"Vakampotsy"," a.: Vakana madinika fotsifotsy fanaon'ny olona akotso amin'ny lamba landy.
 Ahitsio"
"Vakana"," a.: Karazan-javatra boribory kely mahafinaritra, izay tohizina hatao haingo ka iambozonana na ahodidina ny lanton-tanana. ~ t.if.: Vakanana, voavakana / mivakana, fivakana, mpivakana I ivakanana, fivakanana / mahavakana.
 Ahitsio"
"Vakanana"," (vakana) mt. ih. (vakano): Ravahana vakana.
 Ahitsio"
"Vakansy"," (fr. vacance) a.: Fotoana lavalava tsy ianarana na iasana mba hialana sasatra.
 Ahitsio"
"Vakavaka"," (vaka) a.: Fikodedika, fiambakavakana. 1 Ffhambahambana, firoahana.
 Ahitsio"
"Vakavakaina"," (vakavaka) mt. ih.: Ikodedehana.
 Ahitsio"
"Vakiambiaty"," a.: Anarana orne-na any anivon-tany ny vary afafy amin'ny volana Septambra — izay ahavakian'ilay zavamaniry atao hoe ""ambiaty"" — ketsaina amin' ny volana Desambra ary jinjaina amin'ny volana Avrily na Mey eo ho eo (jer. Varialoha).
 Ahitsio"
"Vakina"," (vaky) mt, ih. (vakio): Potehina: Novakin'ny ankizy ny fitaratray. • Tresahina, sasahina: Vakio roa io hazo fisaka io. • Simbana, ravana, robaina: Novakin'ny sasany ny tranony. • Lalovana eo afovoany: Vakin'ny arabe migodana ny tandnanay. 1 Aseho ho fantatry ny be sy ny maro: Novakin'ny fokonolona teo anatrehan'ny mpitsara ilay mpangalatra. ? Saratsarahina ny teny voasoratra mba hahazoana ny hevitra lazafny: Vakio ireo teny amin'ny petadrindrina ireo. -  F,-p,: Vakim-baratra: taitra ka kepoka foana, mitanaka foana. f Vakin'ny tazo: enti-milaza ny olona nosantaran'ny tazo.
 Ahitsio"
"Vakirà"," (Br) a,: Fatidrà.
 Ahitsio"
"Vakiraoka","andrana, tsy tena izy, mbola ilaina fanatsarana sy fandaminana Ahitsio"
"Vakisaova"," na Vakisôva a.: Karazan-tononkira tshnihety miady rima ary mitanisanisa zavatra mitovy amin'ny rongo sakalava. (Anarana ilazana ny sôva ihany — jar. fo teny io; ny nahatonga azy dia hoy ilay mpitantara alohan'ny sôva iray hoe: ""Vaky ny a?va momba ny..."").
 Ahitsio"
"Vakivoho"," (Tsm) a: Omby tokambolo misy tsipika fotsy manaraka ny lamosiny sy ny kibony.
 Ahitsio"
"Vakoa"," na Vakoana a.: Karazan-dravinala fihinana izay anaovan-tsatroka ny tsirany ary anafoana trano kosa ny raviny (Pandanus utilis).
 Ahitsio"
"Vakoka"," a.: Masombola na rojo volafotay vaventy fanao haban-tanana. • h.i.: Vola na harena tehirizina; rakitsoa sarobidy navelan'ny ray aman-dreny na ny razana. -  F.-p.: Voko-drazana: ireo hira na dihy malagasy hiringiriny fahiny izay azo heverina ho tahirin-drazana.
 Ahitsio"
"Vakomanitra"," a.: Teny ilazana ny zava-kanto (hira, dihy,,.) nentim-paharazana.
 Ahitsio"
"Vaksiny"," (fr. vaccin) a.: Fanefitra nalaina avy tamin' otrik' aretina tsy manan-kery hankarary intsony, ampidirina amin'ny olona na biby iray mba tsy handairan'io aretina io aminy.
 Ahitsio"
"Vaky"," a.: 1) Sila-javatra potipotika, poti-javatra: Voan'ny vakin-tavoahangy ny tongotro. 2) Fanasaratsarahana ny teny voasoratra mba hahazoana ny hevitra lazaina: Vaky teny malagasy, • p.t.: 1) Enti-milaza zavatra potika noho ny clona na vely nahazo azy na noho ny fianjerany: Vaky ny solomasoko. 2) Simba, raya: Vakin'ny rano ny fefiloha. 3) Miseho: Vaky masoandro. 4) Fantatry ny olona rehetra: Vaky izao ny tsiambaratelony. 5) Entimilaza ny ravina, ny voa, ny vony vao mivelatra: Vaky ravina ny zavamaniry amin' ny lohataona. - t.i.f.: Vakina, voavaky, vinakY 1 mamakY, famakY, mpamaky / amakiana, famakiana 1 mifamakY 1 mivakY, fivaky, ivakiana, fivakiana / madas'aky / vakivaky. -  F.-p.: Vakim-bola: sombintsombin'ny vola farantsa izay novakina taloha. f Vakim-borona: vorona na akoho voazara roa. f Manao vakim-borona: manao sakafo be, mihinana hanim-py. 1 Vakin-dalana: ny ilany roa avy amin'ny laiana. / Vakin-doso: ny antsasaky ny farantsa, loso. f Vaky adisaona: maniry faravazana. / Vaky am-batolampy: hita mazava, miharihary ny zava-nafenina. f Vaky ambiaty (jar. Vakiambiaty). / Vaky bantsilana mise-ho miharihary tsara, / Vaky barara: menatra fa hita na naseho miharihary ny hadisoana nafenina, vaky lainga. f Vaky betroka: vaky nipotsaka ny ati-dohany niafina. . 4 h.o.: Voapotaitra ampahibemaso ny ratay natao na ny lainga nafenina. / Vaky feo: ilazana ny sakan-jazalahy eo amin'ny fahamaotiana izay manomboka ho be feo. / Vaky holatra: enti-milaza tany efa nasaina. / Vaky lafatra na vaky lafika: aretina mahatonga ny faladia ho vaky mihelakelaka. / Vaky lainga: potsltra ny lainga na-tao. / Vaky lalan-kaotra: misy dian-kaotra miseho. f Vaky lalantsara: enti-milaza ny trano misy lalantsara manelanelana ny efitra an-daniny roa. / Vaky loha, mamaky loha: sahiran-tsaina. / Lamba am-baky loha: lamba avitrana ka ny ilany atao mitohy. f Omby vaky loha: misy fotsy mamaky amin'ny handriny. f Vaky mandositra: rifatra mandositra. / Vaky man-ta: afa-jaza. / Vaky maso: enti-milaza ny alika na ny saka kely... miantomboka misokatra ny masony, na ny voan-javatra miantomboka haniry. f Vaky masoandro: fotoana tsy ahitana afa-tsy ilany kely amin'ny masoandro vao miposaka. / Vaky ra: a) baba ra; b) fati-dra. / Vaky raoka: sisiny amin'ny lamba. / Vaky sarona: entimilaza ny hoditra manarona ny loha bibikelin-jaza izay e-fa mety hivotsotra tsara ka mora hotsongoina. / Vaky saron-teny: sesin-teny. f Vaky somotra: miantomboka maniry somotra. / Vaky tai-nana: marary kibo mivalana noho ny havokisana be loatra. / Vaky tady: rifatra mandositra, milefa. / Vaky tamberona: mitovy amin'ny vaky betroka. / Vaky tampona: sori-bolo mahitay eo antampon-doha (mifanohitra amin'ny sori-bilana, izay tsy eo afovoany an-tampon'ny loba fa amin'ny ilany havia na havanana). / Vaky tantana: misy tsy mby ao ny fahan-tenona. / Vaky tratra: sahirana izaitsizy. 1 Vaky va-va: gaga, talanjona. / Vaky vazana: maniry ka hita ny tsimoka amin'ny vary akotry. / Tsy vaky volo: tsy ankanavaka, manontolo: Ny Molagasy tsy vaky volo, i Madagasikara tsy vaky vola. / Tsy vaky lay: enti-milaza fananana na ala mbola tsy nahafahana na tany mbola tsy nisy nandia. / Tsy vaky atatra tsy vaky afero: tsy menatra, tsy valahara. f Tsy vaky holatra: tany tsy mbola nasaina. / Tsy vaky ravi-natototra: mbola tsy nahafahana. / Tay ho vaky bilady ante!: hieren'ny loza ante! ¶ M.h.: Triatra, tapaka, tresaka, mitsefoka, miveraka, misaraka, mivava, manamika, vaky hentana. — Vaky lainga, vaky barara, vaky betroka, vaky tamberona, vaky am-batolampy, vaky bantsilana.
 Ahitsio"
"Vala"," a.: Fefy manodidina: A-sio vola ny akohonareo fa manimba ny tanimbolinay. • Faritra na toerana andrian' ny omby ao an-tanàna: Nihoatra ny vala ilay zanok' omby halina. ¶ M.h.: Fahitra. 1 Fizarazaran'ny tanimbary:Manana tanimbary telo vola i Dadabe eny Antanintsaonjo. • Antoko, fifehezana: Irina mba tsy hisy afatsy vola tokana ho an'ny Kristianina rehetra. - t.i.f.: Valana, avala, voavala / marnais, famala, mpamala 1 amalana, famalana 1 mifamala / mivala, fivala 1 ivalana, fivalana 1 mahavala / mivalavala. -  F.-p.: Vala be: (taloha) fahazoana miliba manao fitondran-tena ratsy na amin'olona foko inona na amin'olona foko inona. f Milaza vola maty, mitantara talla maty: milaza zavatra be foana tsy misy antony.
 Ahitsio"
"Valahana"," a.: Faritra amin'ny tenan'ny olombelona mifanandrify amin'ny toerana misy ny voa ao an-damoaina, izany hoe ny faritra manodidina ny maoja.
 Ahitsio"
"Valahara"," a.: Mitandro ny haja, ny voninahiny; mahatsiaro menatra (fampiasa indrindra ialohan'ny ""tsy""): Tsy volahara: Tsy menatra, tsy mendrika. ¶ M.h.: Tsy vaky atatra, tsy vaky aty, tsy vaky afero.
 Ahitsio"
"Valahetraka"," na Valaketraka a.: Toetran'ny olona mipetraka mivalandotra, tsy manana ahiahy. • p.t.: Rera-tsaina eo am-pieritreretana, tsy mahahetsika, mivarahontsana: Valaketraka foana teo izahay raha nandre ny namonoan' ny sasany ny filoham-pirenena. i t.if.: Mivalahetraka, mivalaketraka, fivalaketraka, mpivalaketraka.
 Ahitsio"
"Valaka"," p.t.: Mahatsiaro tena ho reraka noho ny hery lany nampiasaina; trotraka; kotra: Valaky ny asa tany Rabe. (Tsara homarihina ny mahasamy hala ny hoe: ""sasatra, vizana, valaka ary trotraka"": ny hoe ""sasatra"" dia ilazana fahatsiarovan-tena ho reraka noho ny fahenjanan'ny hozatra indrindra: Sasatry ny miandry; ny hoe ""vizana"" kosa dia noho ny tsy fiovampihetsehana indrindra: Vizan'ny mihorirana ny marary; ny ""valaka"", dia noho ny hamaflsan'ny asa: Valaky ny asa tany izy, ary ny ""trotraka"", mitovy hevitra amin' ny valaka ihany saingy mafimafy kokoa indray).
 Ahitsio"
"Valala"," a.: Karazam-bibikely la-va tanna, maitso na manja, ary misy tongony efatra ka ny roa eo aoriana lavalava kokoa noho ny eo aloha, izay ahafahany mitsambikina. ? F.-p.: Valalabemandry: ny sarambabem-bahoaka. / Valalatsimandadiharona: ohatrohatra ilazana ny zaza amam-behivavy. / Valais fiandry fasana: ny mpanompo sasany tsy mba nozarain'ny mpandova fa nasainy nitoetra teo amin'ny tany nisy ny fasan'ny mpandova lhany. — Ankehitriny: ny olona mponina eny an-tanindrazana.
 Ahitsio"
"Valalabemandry"," a.: Teny entimilaza ny ankapobem-bahoaka.
 Ahitsio"
"Valalamena"," a.: Ireo valala vahiny na valala vao.
 Ahitsio"
"Valalamihoatra"," (Bl) a: Randram-bolo betsileo miendribalala mihoatra.
 Ahitsio"
"Valalanina"," p. t.: Enti-milaza ny maso vizana eo am-pitazanana na eo am-piandrasana: Valalanina ny maso mijery ireo fiarakodia an-jatony mitanjozotra ? Enti-milaza olona refona na noana ka jembijemby mila tsy hahita. i t.Lf.: Mahavalalanina.
 Ahitsio"
"Valalatsimandadiharona"," a: Teny enti-milaza ny zaza amam-behivavy izay tsy mba afaka mandositra raha misy fahatairana.
 Ahitsio"
"Valambato"," (Btm) a.: Vilany tany.
 Ahitsio"
"Valamena"," a.: Fefy na rova manodidina ny faritra misy ny mpitsara. • h. 4: Ny Fitsarana.
 Ahitsio"
"Valamparia"," a: Tovon-tanymamaritra ny sisin-tanimbary, atao koa hoe ""tahalaka"".
 Ahitsio"
"Valampatra"," a: Toetran'ny tongotra atsotra raha mipetraka. 1 t.if: Avalampatra, voavalampatra, tafavalampatra / mivalampatra, fivalampatra, mpivalampatra I ivalamparana, fivalamparana I mahavalampatra I valampadampatra.
 Ahitsio"
"Valana"," (vala) rit. ih. (valao): Asiana fefy manodidina: Va-lao ny ombinao sao dia mitondraka enyamin'ny tanimbolinay.
 Ahitsio"
"Valana"," a.: Fandehan'ny rano manaraka ny iva. 6 t.Lf.: Avalana, voavalana, tafavalana 1 mamalana, famalana 1 amalanana, famalanana 1 mivalana, fivalana, mpivalana 1 ivalanana, fivalanana 1 mahavalana / valambalana.
 Ahitsio"
"Valanaretina"," a : Areti-mifindra.
 Ahitsio"
"Valandotra"," ft.: Toetran'ny olona mandry ka mivalampatra ny tongony aman-tanany noho ny faharerahana na ny aretina. I ii t.i.f: Mivalandotra, fiva-/ landotra, mpivalandotra.
 Ahitsio"
"Valandotra"," a.: Ny filazana hoe ampahafirin'ny refin-javatra iray ny sary entina milaza azy. Oh.: misy trano 12 m. ny lavany, ary ny sary milaza io halavany io 4 sm; ny valandotra nampiasaina dia 1/300, izany hoe: 1 sm amin'ny sary dia 1 sm x 300 = 3 m amin'ny tena izy; mari-drefy.
 Ahitsio"
"Valandresaka"," a.: Lahateny feno famelabelarana atao amin' olona tafavory, izay mifandahatra rehefa avy eo, samy milaza ny heviny avy.
 Ahitsio"
"Valangidina"," ft.: Fikodiavana amin'ny tany, fianjerana amin'ny tany; faharavan-karena. i t.Lf.: Avalangidina 1 mivalangidina, fivalangidina.
 Ahitsio"
"Valangitriky"," (Tsm) a.: Andry omby an-kalamanjana mandritra ny alina.
 Ahitsio"
"Valanirana"," a.: Karazan-kazo mafy fanaovan-trano (Nuxia capitala). Mahatsara ny lalandra ny raviny ka azo tanehi- valanorano na ampiasalna amin ny fana- ambony fodin'ny tosidra.
 Ahitsio"
"Valanorano"," a: Ny taolana itsatohan'ny nify ambany.
 Ahitsio"
"Valatendro"," Ahitra maniry any anaty rano (Potamogeton paruifolius).
 Ahitsio"
"Valavala"," a: Tapa-kazo lavalava fitorahana vorona; kipikipy. ~ p. t.: Sahisahy miteny, be vazivazy sady mampihomehy no mahasosotra: Valavala loatra to zazalahy io ka tsy azoazoko. a t.Lf.: Valavalana, valavalaina, avalavaia, voavalavala 1 mamalavala, famalavala, mpamalavala / amalavalana, famalavalana / mivalavala, fivalavala 1 mahavalavala.
 Ahitsio"
"Valavalaina"," (valavala) mt, ih. (valavalao): Lazaina mba hanaovana kivazivazy vosobosotra: Aza fady raha nahasosotra anao ilay tans' tao inY fa teny novalavaiaiko fotsiny ante iny e!
 Ahitsio"
"Valavalana"," (valavala) mt. ih. (valaualao): Kipilizana valavala: Valavalao ireny vorona miara-dia ireny. •Vangovangoina: Vao novalavalana fotsiny io sary io.
 Ahitsio"
